dataset_id,x_real,y_real,confidence
dataset_0,0.7757936507936508,0.7482993197278917,0.46729615457294027
dataset_0,0.7777777777777778,0.7500000000000006,0.46729615457294027
dataset_0,0.7797619047619048,0.7517006802721093,0.46729615457294027
dataset_0,0.7817460317460317,0.7536976911976917,0.46729615457294027
dataset_0,0.7837301587301587,0.7552308802308807,0.46729615457294027
dataset_0,0.7857142857142857,0.757227891156463,0.46729615457294027
dataset_0,0.7876984126984127,0.758928571428572,0.46729615457294027
dataset_0,0.7896825396825397,0.7606292517006807,0.46729615457294027
dataset_0,0.7916666666666666,0.762626262626263,0.46729615457294027
dataset_0,0.7936507936507936,0.7641594516594521,0.46729615457294027
dataset_0,0.7956349206349206,0.7661564625850344,0.46729615457294027
dataset_0,0.7976190476190477,0.7678571428571433,0.46729615457294027
dataset_0,0.7996031746031746,0.7695578231292521,0.46729615457294027
dataset_0,0.8015873015873016,0.7715548340548344,0.46729615457294027
dataset_0,0.8035714285714286,0.7730880230880236,0.46729615457294027
dataset_0,0.8055555555555556,0.7750850340136058,0.46729615457294027
dataset_0,0.8075396825396826,0.7767857142857146,0.46729615457294027
dataset_0,0.8095238095238095,0.7784863945578235,0.46729615457294027
dataset_0,0.8115079365079365,0.7804834054834059,0.46729615457294027
dataset_0,0.8134920634920635,0.782016594516595,0.46729615457294027
dataset_0,0.8154761904761905,0.7840136054421772,0.46729615457294027
dataset_0,0.8174603174603174,0.785714285714286,0.46729615457294027
dataset_0,0.8194444444444444,0.787414965986395,0.46729615457294027
dataset_0,0.8214285714285714,0.7894119769119773,0.46729615457294027
dataset_0,0.8234126984126984,0.7909451659451664,0.46729615457294027
dataset_0,0.8253968253968254,0.7929421768707486,0.46729615457294027
dataset_0,0.8273809523809523,0.7946428571428574,0.46729615457294027
dataset_0,0.8293650793650794,0.7963435374149664,0.46729615457294027
dataset_0,0.8313492063492064,0.7983405483405487,0.46729615457294027
dataset_0,0.8333333333333334,0.7998737373737377,0.46729615457294027
dataset_0,0.8353174603174603,0.8018707482993201,0.46729615457294027
dataset_0,0.8373015873015873,0.8035714285714289,0.46729615457294027
